RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.656,1.66
RUN TIME,,Time performing spatial analysis,00:00:01.926,1.93
RUN TIME,,Time processing spatial analysis reads,00:00:01.014,1.01
RUN TIME,,Time correcting spatial analysis umis,00:00:00.281,0.28
RUN TIME,,Time writing spatial analysis metric files,00:00:00.097,0.10
RUN TIME,,Total runtime,00:00:10.862,10.86
