READ MEAN QUALITY,Read1,Q19 Reads,8
READ MEAN QUALITY,Read1,Q20 Reads,20
READ MEAN QUALITY,Read1,Q21 Reads,53
READ MEAN QUALITY,Read1,Q22 Reads,137
READ MEAN QUALITY,Read1,Q23 Reads,308
READ MEAN QUALITY,Read1,Q24 Reads,620
READ MEAN QUALITY,Read1,Q25 Reads,1067
READ MEAN QUALITY,Read1,Q26 Reads,1868
READ MEAN QUALITY,Read1,Q27 Reads,3243
READ MEAN QUALITY,Read1,Q28 Reads,5448
READ MEAN QUALITY,Read1,Q29 Reads,9044
READ MEAN QUALITY,Read1,Q30 Reads,13651
READ MEAN QUALITY,Read1,Q31 Reads,20989
READ MEAN QUALITY,Read1,Q32 Reads,30338
READ MEAN QUALITY,Read1,Q33 Reads,43507
READ MEAN QUALITY,Read1,Q34 Reads,60845
READ MEAN QUALITY,Read1,Q35 Reads,101378
READ MEAN QUALITY,Read1,Q36 Reads,217923
READ MEAN QUALITY,Read1,Q37 Reads,761657
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 A Average Quality,36.05
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 A Average Quality,35.88
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 A Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 A Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 A Average Quality,35.93
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 A Average Quality,35.89
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 A Average Quality,35.86
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 A Average Quality,35.85
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 A Average Quality,35.93
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 A Average Quality,35.97
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 A Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 A Average Quality,36.01
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 A Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 A Average Quality,36.01
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 A Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 A Average Quality,35.92
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 A Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 A Average Quality,36.01
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 A Average Quality,35.86
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 C Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 C Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 C Average Quality,36.15
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 C Average Quality,36.15
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 C Average Quality,36.14
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 C Average Quality,36.14
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 C Average Quality,36.14
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 C Average Quality,36.18
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 C Average Quality,36.16
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 C Average Quality,36.12
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 C Average Quality,36.14
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 C Average Quality,36.18
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 C Average Quality,36.14
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 C Average Quality,36.16
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 C Average Quality,36.12
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 C Average Quality,36.15
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 C Average Quality,36.12
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 C Average Quality,36.08
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 C Average Quality,36.09
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 C Average Quality,36.01
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 C Average Quality,36.05
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 C Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 C Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 C Average Quality,36.03
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 C Average Quality,35.99
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 C Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 G Average Quality,35.56
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 G Average Quality,35.38
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 G Average Quality,35.48
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 G Average Quality,35.66
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 G Average Quality,35.62
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 G Average Quality,35.65
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 G Average Quality,35.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 G Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 G Average Quality,35.68
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 G Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 G Average Quality,35.71
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 G Average Quality,35.77
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 G Average Quality,35.75
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 G Average Quality,35.74
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 G Average Quality,35.67
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 G Average Quality,35.69
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 G Average Quality,35.64
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 G Average Quality,35.61
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 G Average Quality,35.53
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 G Average Quality,35.54
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 G Average Quality,35.42
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 G Average Quality,35.59
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 G Average Quality,35.55
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 G Average Quality,35.60
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 G Average Quality,35.41
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 G Average Quality,35.64
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 T Average Quality,35.83
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 T Average Quality,35.74
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 T Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 T Average Quality,35.73
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 T Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 T Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 T Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 T Average Quality,35.71
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 T Average Quality,35.68
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 T Average Quality,35.65
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 T Average Quality,35.61
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 T Average Quality,35.72
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 T Average Quality,35.70
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 T Average Quality,35.69
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 T Average Quality,35.62
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 T Average Quality,35.68
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 T Average Quality,35.66
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 T Average Quality,35.59
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 T Average Quality,35.58
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 T Average Quality,35.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 T Average Quality,35.41
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 T Average Quality,35.50
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 T Average Quality,35.61
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 T Average Quality,35.61
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 T Average Quality,35.60
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 T Average Quality,35.75
POSITIONAL BASE CONTENT,Read1,ReadPos 1 A Bases,261388
POSITIONAL BASE CONTENT,Read1,ReadPos 2 A Bases,263472
POSITIONAL BASE CONTENT,Read1,ReadPos 3 A Bases,263542
POSITIONAL BASE CONTENT,Read1,ReadPos 4 A Bases,268953
POSITIONAL BASE CONTENT,Read1,ReadPos 5 A Bases,268513
POSITIONAL BASE CONTENT,Read1,ReadPos 6 A Bases,268251
POSITIONAL BASE CONTENT,Read1,ReadPos 7 A Bases,271026
POSITIONAL BASE CONTENT,Read1,ReadPos 8 A Bases,269973
POSITIONAL BASE CONTENT,Read1,ReadPos 9 A Bases,268808
POSITIONAL BASE CONTENT,Read1,ReadPos 10 A Bases,269626
POSITIONAL BASE CONTENT,Read1,ReadPos 11 A Bases,269964
POSITIONAL BASE CONTENT,Read1,ReadPos 12 A Bases,270104
POSITIONAL BASE CONTENT,Read1,ReadPos 13 A Bases,273820
POSITIONAL BASE CONTENT,Read1,ReadPos 14 A Bases,278730
POSITIONAL BASE CONTENT,Read1,ReadPos 15 A Bases,309307
POSITIONAL BASE CONTENT,Read1,ReadPos 16 A Bases,317815
POSITIONAL BASE CONTENT,Read1,ReadPos 17 A Bases,341158
POSITIONAL BASE CONTENT,Read1,ReadPos 18 A Bases,308458
POSITIONAL BASE CONTENT,Read1,ReadPos 19 A Bases,307327
POSITIONAL BASE CONTENT,Read1,ReadPos 20 A Bases,335898
POSITIONAL BASE CONTENT,Read1,ReadPos 21 A Bases,341782
POSITIONAL BASE CONTENT,Read1,ReadPos 22 A Bases,319860
POSITIONAL BASE CONTENT,Read1,ReadPos 23 A Bases,318855
POSITIONAL BASE CONTENT,Read1,ReadPos 24 A Bases,321774
POSITIONAL BASE CONTENT,Read1,ReadPos 25 A Bases,340528
POSITIONAL BASE CONTENT,Read1,ReadPos 26 A Bases,340987
POSITIONAL BASE CONTENT,Read1,ReadPos 1 C Bases,298792
POSITIONAL BASE CONTENT,Read1,ReadPos 2 C Bases,298870
POSITIONAL BASE CONTENT,Read1,ReadPos 3 C Bases,298055
POSITIONAL BASE CONTENT,Read1,ReadPos 4 C Bases,294276
POSITIONAL BASE CONTENT,Read1,ReadPos 5 C Bases,294252
POSITIONAL BASE CONTENT,Read1,ReadPos 6 C Bases,290308
POSITIONAL BASE CONTENT,Read1,ReadPos 7 C Bases,292893
POSITIONAL BASE CONTENT,Read1,ReadPos 8 C Bases,293954
POSITIONAL BASE CONTENT,Read1,ReadPos 9 C Bases,294464
POSITIONAL BASE CONTENT,Read1,ReadPos 10 C Bases,291235
POSITIONAL BASE CONTENT,Read1,ReadPos 11 C Bases,288366
POSITIONAL BASE CONTENT,Read1,ReadPos 12 C Bases,286505
POSITIONAL BASE CONTENT,Read1,ReadPos 13 C Bases,279914
POSITIONAL BASE CONTENT,Read1,ReadPos 14 C Bases,279904
POSITIONAL BASE CONTENT,Read1,ReadPos 15 C Bases,327277
POSITIONAL BASE CONTENT,Read1,ReadPos 16 C Bases,326978
POSITIONAL BASE CONTENT,Read1,ReadPos 17 C Bases,304669
POSITIONAL BASE CONTENT,Read1,ReadPos 18 C Bases,324327
POSITIONAL BASE CONTENT,Read1,ReadPos 19 C Bases,309664
POSITIONAL BASE CONTENT,Read1,ReadPos 20 C Bases,325802
POSITIONAL BASE CONTENT,Read1,ReadPos 21 C Bases,303554
POSITIONAL BASE CONTENT,Read1,ReadPos 22 C Bases,302157
POSITIONAL BASE CONTENT,Read1,ReadPos 23 C Bases,320910
POSITIONAL BASE CONTENT,Read1,ReadPos 24 C Bases,321185
POSITIONAL BASE CONTENT,Read1,ReadPos 25 C Bases,298575
POSITIONAL BASE CONTENT,Read1,ReadPos 26 C Bases,279326
POSITIONAL BASE CONTENT,Read1,ReadPos 1 G Bases,363593
POSITIONAL BASE CONTENT,Read1,ReadPos 2 G Bases,360141
POSITIONAL BASE CONTENT,Read1,ReadPos 3 G Bases,360957
POSITIONAL BASE CONTENT,Read1,ReadPos 4 G Bases,358869
POSITIONAL BASE CONTENT,Read1,ReadPos 5 G Bases,358958
POSITIONAL BASE CONTENT,Read1,ReadPos 6 G Bases,359352
POSITIONAL BASE CONTENT,Read1,ReadPos 7 G Bases,358893
POSITIONAL BASE CONTENT,Read1,ReadPos 8 G Bases,356643
POSITIONAL BASE CONTENT,Read1,ReadPos 9 G Bases,358110
POSITIONAL BASE CONTENT,Read1,ReadPos 10 G Bases,359958
