RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.693,1.69
RUN TIME,,Time performing spatial analysis,00:00:02.406,2.41
RUN TIME,,Time processing spatial analysis reads,00:00:01.397,1.40
RUN TIME,,Time correcting spatial analysis umis,00:00:00.334,0.33
RUN TIME,,Time writing spatial analysis metric files,00:00:00.113,0.11
RUN TIME,,Total runtime,00:00:11.420,11.42
