RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.668,1.67
RUN TIME,,Time performing spatial analysis,00:00:02.609,2.61
RUN TIME,,Time processing spatial analysis reads,00:00:01.714,1.71
RUN TIME,,Time correcting spatial analysis umis,00:00:00.426,0.43
RUN TIME,,Time writing spatial analysis metric files,00:00:00.120,0.12
RUN TIME,,Total runtime,00:00:11.142,11.14
