RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.663,1.66
RUN TIME,,Time performing spatial analysis,00:00:08.717,8.72
RUN TIME,,Time processing spatial analysis reads,00:00:06.455,6.46
RUN TIME,,Time correcting spatial analysis umis,00:00:01.412,1.41
RUN TIME,,Time writing spatial analysis metric files,00:00:00.343,0.34
RUN TIME,,Total runtime,00:00:17.629,17.63
