time(s),filename,numbytes,info
7.1,DSP-1001660006002-A-C09_S33_L001_R1_001.fastq.gz,0,start
7.2,DSP-1001660006002-A-C09_S33_L001_R2_001.fastq.gz,0,start
7.7,DSP-1001660006002-A-C09_S33_L001_R1_001.fastq.gz,16367573,part 1
7.8,DSP-1001660006002-A-C09_S33_L001_R2_001.fastq.gz,16672994,part 1
