READ MEAN QUALITY,Read1,Q14 Reads,1
READ MEAN QUALITY,Read1,Q16 Reads,1
READ MEAN QUALITY,Read1,Q17 Reads,14
READ MEAN QUALITY,Read1,Q18 Reads,59
READ MEAN QUALITY,Read1,Q19 Reads,213
READ MEAN QUALITY,Read1,Q20 Reads,669
READ MEAN QUALITY,Read1,Q21 Reads,2039
READ MEAN QUALITY,Read1,Q22 Reads,4791
READ MEAN QUALITY,Read1,Q23 Reads,10464
READ MEAN QUALITY,Read1,Q24 Reads,20497
READ MEAN QUALITY,Read1,Q25 Reads,36461
READ MEAN QUALITY,Read1,Q26 Reads,60864
READ MEAN QUALITY,Read1,Q27 Reads,98961
READ MEAN QUALITY,Read1,Q28 Reads,156599
READ MEAN QUALITY,Read1,Q29 Reads,245437
READ MEAN QUALITY,Read1,Q30 Reads,369790
READ MEAN QUALITY,Read1,Q31 Reads,544971
READ MEAN QUALITY,Read1,Q32 Reads,763354
READ MEAN QUALITY,Read1,Q33 Reads,1071705
READ MEAN QUALITY,Read1,Q34 Reads,1487554
READ MEAN QUALITY,Read1,Q35 Reads,2424799
READ MEAN QUALITY,Read1,Q36 Reads,5167498
READ MEAN QUALITY,Read1,Q37 Reads,18401946
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 A Average Quality,35.99
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 A Average Quality,35.82
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 A Average Quality,35.97
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 A Average Quality,35.85
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 A Average Quality,35.84
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 A Average Quality,35.87
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 A Average Quality,35.86
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 A Average Quality,35.84
