RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.679,1.68
RUN TIME,,Time performing spatial analysis,00:00:46.820,46.82
RUN TIME,,Time processing spatial analysis reads,00:00:36.523,36.52
RUN TIME,,Time correcting spatial analysis umis,00:00:07.518,7.52
RUN TIME,,Time writing spatial analysis metric files,00:00:01.833,1.83
RUN TIME,,Total runtime,00:00:55.985,55.99
