time(s),filename,numbytes,info
6.9,DSP-1001660006002-A-D08_S44_L001_R1_001.fastq.gz,0,start
7.0,DSP-1001660006002-A-D08_S44_L001_R2_001.fastq.gz,0,start
7.4,DSP-1001660006002-A-D08_S44_L001_R2_001.fastq.gz,13156764,part 2
7.6,DSP-1001660006002-A-D08_S44_L001_R2_001.fastq.gz,16777216,part 1
7.6,DSP-1001660006002-A-D08_S44_L001_R1_001.fastq.gz,16777216,part 1
7.6,DSP-1001660006002-A-D08_S44_L001_R1_001.fastq.gz,12826253,part 2
