RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.666,1.67
RUN TIME,,Time performing spatial analysis,00:00:01.006,1.01
RUN TIME,,Time processing spatial analysis reads,00:00:00.418,0.42
RUN TIME,,Time correcting spatial analysis umis,00:00:00.139,0.14
RUN TIME,,Time writing spatial analysis metric files,00:00:00.047,0.05
RUN TIME,,Total runtime,00:00:10.504,10.50
