RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.665,1.67
RUN TIME,,Time performing spatial analysis,00:00:00.900,0.90
RUN TIME,,Time processing spatial analysis reads,00:00:00.341,0.34
RUN TIME,,Time correcting spatial analysis umis,00:00:00.126,0.13
RUN TIME,,Time writing spatial analysis metric files,00:00:00.043,0.04
RUN TIME,,Total runtime,00:00:10.067,10.07
