RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.655,1.66
RUN TIME,,Time performing spatial analysis,00:00:02.401,2.40
RUN TIME,,Time processing spatial analysis reads,00:00:01.562,1.56
RUN TIME,,Time correcting spatial analysis umis,00:00:00.360,0.36
RUN TIME,,Time writing spatial analysis metric files,00:00:00.102,0.10
RUN TIME,,Total runtime,00:00:11.156,11.16
