time(s),filename,numbytes,info
7.0,DSP-1001660006002-A-C03_S27_L001_R1_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-C03_S27_L001_R2_001.fastq.gz,0,start
7.3,DSP-1001660006002-A-C03_S27_L001_R1_001.fastq.gz,11139552,part 1
7.5,DSP-1001660006002-A-C03_S27_L001_R2_001.fastq.gz,10998864,part 1
