READ MEAN QUALITY,Read1,Q11 Reads,1
READ MEAN QUALITY,Read1,Q16 Reads,1
READ MEAN QUALITY,Read1,Q17 Reads,2
READ MEAN QUALITY,Read1,Q18 Reads,11
READ MEAN QUALITY,Read1,Q19 Reads,21
READ MEAN QUALITY,Read1,Q20 Reads,89
READ MEAN QUALITY,Read1,Q21 Reads,240
READ MEAN QUALITY,Read1,Q22 Reads,618
READ MEAN QUALITY,Read1,Q23 Reads,1251
READ MEAN QUALITY,Read1,Q24 Reads,2487
READ MEAN QUALITY,Read1,Q25 Reads,4329
READ MEAN QUALITY,Read1,Q26 Reads,7477
READ MEAN QUALITY,Read1,Q27 Reads,12054
READ MEAN QUALITY,Read1,Q28 Reads,19786
READ MEAN QUALITY,Read1,Q29 Reads,31171
READ MEAN QUALITY,Read1,Q30 Reads,47671
READ MEAN QUALITY,Read1,Q31 Reads,72084
READ MEAN QUALITY,Read1,Q32 Reads,102393
READ MEAN QUALITY,Read1,Q33 Reads,145933
READ MEAN QUALITY,Read1,Q34 Reads,205297
READ MEAN QUALITY,Read1,Q35 Reads,337719
READ MEAN QUALITY,Read1,Q36 Reads,727055
READ MEAN QUALITY,Read1,Q37 Reads,2612343
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 A Average Quality,36.04
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 A Average Quality,35.87
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 A Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 A Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 A Average Quality,35.92
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 A Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 A Average Quality,35.88
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 A Average Quality,35.87
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 A Average Quality,35.92
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 A Average Quality,35.89
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 A Average Quality,35.89
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 A Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 A Average Quality,35.98
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 A Average Quality,35.99
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 A Average Quality,35.92
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 A Average Quality,35.89
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 A Average Quality,35.99
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 A Average Quality,35.85
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 C Average Quality,35.93
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 C Average Quality,35.99
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 C Average Quality,36.13
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 C Average Quality,36.15
