RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.699,1.70
RUN TIME,,Time performing spatial analysis,00:00:01.503,1.50
RUN TIME,,Time processing spatial analysis reads,00:00:00.852,0.85
RUN TIME,,Time correcting spatial analysis umis,00:00:00.232,0.23
RUN TIME,,Time writing spatial analysis metric files,00:00:00.059,0.06
RUN TIME,,Total runtime,00:00:10.505,10.51
