READ MEAN QUALITY,Read1,Q11 Reads,2
READ MEAN QUALITY,Read1,Q17 Reads,2
READ MEAN QUALITY,Read1,Q18 Reads,23
READ MEAN QUALITY,Read1,Q19 Reads,65
READ MEAN QUALITY,Read1,Q20 Reads,209
READ MEAN QUALITY,Read1,Q21 Reads,623
READ MEAN QUALITY,Read1,Q22 Reads,1536
READ MEAN QUALITY,Read1,Q23 Reads,3303
READ MEAN QUALITY,Read1,Q24 Reads,6431
READ MEAN QUALITY,Read1,Q25 Reads,12112
READ MEAN QUALITY,Read1,Q26 Reads,20567
READ MEAN QUALITY,Read1,Q27 Reads,34922
READ MEAN QUALITY,Read1,Q28 Reads,57202
READ MEAN QUALITY,Read1,Q29 Reads,91169
READ MEAN QUALITY,Read1,Q30 Reads,140409
READ MEAN QUALITY,Read1,Q31 Reads,208357
READ MEAN QUALITY,Read1,Q32 Reads,294374
READ MEAN QUALITY,Read1,Q33 Reads,415627
READ MEAN QUALITY,Read1,Q34 Reads,576552
READ MEAN QUALITY,Read1,Q35 Reads,940420
READ MEAN QUALITY,Read1,Q36 Reads,2006515
READ MEAN QUALITY,Read1,Q37 Reads,7070175
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 A Average Quality,36.06
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 A Average Quality,35.88
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 A Average Quality,36.01
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 A Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 A Average Quality,35.88
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 A Average Quality,35.87
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 A Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 A Average Quality,35.88
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 A Average Quality,35.88
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 A Average Quality,35.86
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 A Average Quality,35.92
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 A Average Quality,35.92
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 A Average Quality,35.90
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 A Average Quality,35.99
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 A Average Quality,35.95
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 A Average Quality,36.00
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 A Average Quality,35.93
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 A Average Quality,36.02
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 A Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 A Average Quality,35.87
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 A Average Quality,35.89
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 A Average Quality,35.98
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 A Average Quality,35.76
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 C Average Quality,35.91
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 C Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 C Average Quality,36.09
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 C Average Quality,36.10
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 C Average Quality,36.09
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 C Average Quality,36.09
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 C Average Quality,36.10
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 C Average Quality,36.13
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 C Average Quality,36.12
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 C Average Quality,36.09
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 C Average Quality,36.11
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 12 C Average Quality,36.13
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 13 C Average Quality,36.10
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 14 C Average Quality,36.12
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 15 C Average Quality,36.07
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 16 C Average Quality,36.11
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 17 C Average Quality,36.08
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 18 C Average Quality,36.04
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 19 C Average Quality,36.05
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 20 C Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 21 C Average Quality,36.01
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 22 C Average Quality,35.97
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 23 C Average Quality,35.93
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 24 C Average Quality,35.96
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 25 C Average Quality,35.93
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 26 C Average Quality,35.94
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 1 G Average Quality,35.47
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 2 G Average Quality,35.32
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 3 G Average Quality,35.42
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 4 G Average Quality,35.60
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 5 G Average Quality,35.55
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 6 G Average Quality,35.60
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 7 G Average Quality,35.58
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 8 G Average Quality,35.67
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 9 G Average Quality,35.62
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 10 G Average Quality,35.63
POSITIONAL BASE MEAN QUALITY,Read1,ReadPos 11 G Average Quality,35.67
