time(s),filename,numbytes,info
7.0,DSP-1001660006002-A-H01_S85_L001_R1_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-H01_S85_L001_R2_001.fastq.gz,0,start
7.6,DSP-1001660006002-A-H01_S85_L001_R1_001.fastq.gz,15673208,part 2
7.6,DSP-1001660006002-A-H01_S85_L001_R2_001.fastq.gz,15913933,part 2
7.7,DSP-1001660006002-A-H01_S85_L001_R2_001.fastq.gz,16777216,part 1
7.8,DSP-1001660006002-A-H01_S85_L001_R1_001.fastq.gz,16777216,part 1
