time(s),filename,numbytes,info
7.1,DSP-1001660006002-A-G01_S73_L001_R1_001.fastq.gz,0,start
7.2,DSP-1001660006002-A-G01_S73_L001_R2_001.fastq.gz,0,start
7.5,DSP-1001660006002-A-G01_S73_L001_R2_001.fastq.gz,13468498,part 1
8.0,DSP-1001660006002-A-G01_S73_L001_R1_001.fastq.gz,13452821,part 1
