time(s),filename,numbytes,info
7.1,DSP-1001660006002-A-E12_S60_L001_R1_001.fastq.gz,0,start
7.2,DSP-1001660006002-A-E12_S60_L001_R2_001.fastq.gz,0,start
7.6,DSP-1001660006002-A-E12_S60_L001_R2_001.fastq.gz,6003796,part 3
7.6,DSP-1001660006002-A-E12_S60_L001_R1_001.fastq.gz,16777216,part 2
7.7,DSP-1001660006002-A-E12_S60_L001_R1_001.fastq.gz,16777216,part 1
7.8,DSP-1001660006002-A-E12_S60_L001_R2_001.fastq.gz,16777216,part 2
7.9,DSP-1001660006002-A-E12_S60_L001_R1_001.fastq.gz,5182921,part 3
8.0,DSP-1001660006002-A-E12_S60_L001_R2_001.fastq.gz,16777216,part 1
