time(s),filename,numbytes,info
7.0,DSP-1001660006002-A-G09_S81_L001_R1_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-G09_S81_L001_R2_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-G09_S81_L001_R1_001.fastq.gz,751477,part 2
7.3,DSP-1001660006002-A-G09_S81_L001_R2_001.fastq.gz,950494,part 2
7.6,DSP-1001660006002-A-G09_S81_L001_R1_001.fastq.gz,16777216,part 1
7.8,DSP-1001660006002-A-G09_S81_L001_R2_001.fastq.gz,16777216,part 1
