time(s),filename,numbytes,info
7.1,DSP-1001660006002-A-B04_S16_L001_R1_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-B04_S16_L001_R2_001.fastq.gz,0,start
7.3,DSP-1001660006002-A-B04_S16_L001_R2_001.fastq.gz,5352522,part 2
7.5,DSP-1001660006002-A-B04_S16_L001_R1_001.fastq.gz,5200016,part 2
7.7,DSP-1001660006002-A-B04_S16_L001_R2_001.fastq.gz,16777216,part 1
8.0,DSP-1001660006002-A-B04_S16_L001_R1_001.fastq.gz,16777216,part 1
