time(s),filename,numbytes,info
7.0,DSP-1001660006002-A-A09_S9_L001_R1_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-A09_S9_L001_R2_001.fastq.gz,0,start
7.6,DSP-1001660006002-A-A09_S9_L001_R2_001.fastq.gz,15397842,part 2
7.6,DSP-1001660006002-A-A09_S9_L001_R2_001.fastq.gz,16777216,part 1
7.6,DSP-1001660006002-A-A09_S9_L001_R1_001.fastq.gz,15344777,part 2
7.6,DSP-1001660006002-A-A09_S9_L001_R1_001.fastq.gz,16777216,part 1
