time(s),filename,numbytes,info
6.9,DSP-1001660006002-A-G03_S75_L001_R1_001.fastq.gz,0,start
7.1,DSP-1001660006002-A-G03_S75_L001_R2_001.fastq.gz,0,start
7.3,DSP-1001660006002-A-G03_S75_L001_R1_001.fastq.gz,7202773,part 2
7.3,DSP-1001660006002-A-G03_S75_L001_R2_001.fastq.gz,7707831,part 2
7.5,DSP-1001660006002-A-G03_S75_L001_R1_001.fastq.gz,16777216,part 1
7.5,DSP-1001660006002-A-G03_S75_L001_R2_001.fastq.gz,16777216,part 1
