RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.664,1.66
RUN TIME,,Time performing spatial analysis,00:00:17.342,17.34
RUN TIME,,Time processing spatial analysis reads,00:00:13.365,13.37
RUN TIME,,Time correcting spatial analysis umis,00:00:02.827,2.83
RUN TIME,,Time writing spatial analysis metric files,00:00:00.697,0.70
RUN TIME,,Total runtime,00:00:26.050,26.05
