time(s),filename,numbytes,info
7.2,DSP-1001660006002-A-E11_S59_L001_R1_001.fastq.gz,0,start
7.3,DSP-1001660006002-A-E11_S59_L001_R2_001.fastq.gz,0,start
7.6,DSP-1001660006002-A-E11_S59_L001_R1_001.fastq.gz,16038612,part 2
7.7,DSP-1001660006002-A-E11_S59_L001_R1_001.fastq.gz,16777216,part 1
7.7,DSP-1001660006002-A-E11_S59_L001_R2_001.fastq.gz,16777216,part 1
8.0,DSP-1001660006002-A-E11_S59_L001_R2_001.fastq.gz,16242069,part 2
