time(s),filename,numbytes,info
7.0,DSP-1001660006002-A-A05_S5_L001_R1_001.fastq.gz,0,start
7.2,DSP-1001660006002-A-A05_S5_L001_R2_001.fastq.gz,0,start
7.4,DSP-1001660006002-A-A05_S5_L001_R1_001.fastq.gz,10009826,part 2
7.5,DSP-1001660006002-A-A05_S5_L001_R2_001.fastq.gz,10478360,part 2
7.6,DSP-1001660006002-A-A05_S5_L001_R1_001.fastq.gz,16777216,part 1
7.8,DSP-1001660006002-A-A05_S5_L001_R2_001.fastq.gz,16777216,part 1
