time(s),filename,numbytes,info
6.9,DSP-1001660006002-A-C04_S28_L001_R1_001.fastq.gz,0,start
6.9,DSP-1001660006002-A-C04_S28_L001_R2_001.fastq.gz,0,start
7.4,DSP-1001660006002-A-C04_S28_L001_R1_001.fastq.gz,11295858,part 1
7.7,DSP-1001660006002-A-C04_S28_L001_R2_001.fastq.gz,11502845,part 1
