RUN TIME,,Time loading reference,00:00:00.000,0.00
RUN TIME,,Time partial reconfiguration,00:00:01.666,1.67
RUN TIME,,Time performing spatial analysis,00:00:15.499,15.50
RUN TIME,,Time processing spatial analysis reads,00:00:11.429,11.43
RUN TIME,,Time correcting spatial analysis umis,00:00:02.374,2.37
RUN TIME,,Time writing spatial analysis metric files,00:00:00.586,0.59
RUN TIME,,Total runtime,00:00:23.957,23.96
